token_idx,phase,layer,k_required,k_hit,k_miss,ssd_read_us,h2d_us,compute_us,stall_us,cache_resident_experts,predictor
280,prefill,16,64,48,16,11261,6354,0,17615,96,eamc
280,prefill,17,64,50,14,19582,5553,0,25135,96,eamc
280,prefill,18,64,51,13,15294,5179,0,20473,96,eamc
280,prefill,19,64,53,11,11376,4341,0,15717,96,eamc
280,prefill,20,64,42,22,20624,8796,0,29420,96,eamc
280,prefill,21,64,43,21,21198,8370,0,29568,96,eamc
280,prefill,22,64,43,21,18031,8226,0,26257,96,eamc
280,prefill,23,64,47,17,21265,6794,0,28059,96,eamc
280,prefill,24,64,45,19,31442,7696,0,39138,96,eamc
280,prefill,25,64,44,20,21163,8050,0,29213,96,eamc
280,prefill,26,64,44,20,19232,7811,0,27043,96,eamc
280,prefill,27,64,41,23,22626,9021,0,31647,96,eamc
280,prefill,28,64,51,13,18006,5678,0,23684,96,eamc
280,prefill,29,64,44,20,20445,9183,0,29628,96,eamc
280,prefill,30,64,47,17,28948,7667,0,36615,96,eamc
280,prefill,31,64,50,14,19762,6392,0,26154,96,eamc
280,prefill,32,64,50,14,22388,6403,0,28791,96,eamc
280,prefill,33,64,48,16,25066,7230,0,32296,96,eamc
280,prefill,34,64,51,13,19060,5923,0,24983,96,eamc
280,prefill,35,64,55,9,27387,4182,0,31569,96,eamc
280,prefill,36,64,52,12,23180,5648,0,28828,96,eamc
280,prefill,37,64,57,7,15108,3353,0,18461,96,eamc
280,prefill,38,64,57,7,4670,3205,0,7875,96,eamc
280,prefill,39,64,52,12,25487,5553,0,31040,96,eamc
288,prefill,0,64,49,15,12769,5886,0,18655,96,eamc
288,prefill,1,64,38,26,25583,10212,0,35795,96,eamc
288,prefill,2,64,34,30,22091,11735,0,33826,96,eamc
288,prefill,3,64,47,17,15660,6581,0,22241,96,eamc
288,prefill,4,64,49,15,16399,5827,0,22226,96,eamc
288,prefill,5,64,50,14,19860,5535,0,25395,96,eamc
288,prefill,6,64,43,21,32908,8311,0,41219,96,eamc
288,prefill,7,64,47,17,32923,6851,0,39774,96,eamc
288,prefill,8,64,49,15,18599,5939,0,24538,96,eamc
288,prefill,9,64,45,19,27790,7604,0,35394,96,eamc
288,prefill,10,64,51,13,18902,5228,0,24130,96,eamc
288,prefill,11,64,51,13,17378,5259,0,22637,96,eamc
288,prefill,12,64,49,15,19623,6080,0,25703,96,eamc
288,prefill,13,64,55,9,10024,3576,0,13600,96,eamc
288,prefill,14,64,51,13,13698,5108,0,18806,96,eamc
288,prefill,15,64,48,16,19766,6379,0,26145,96,eamc
288,prefill,16,64,57,7,3231,2781,0,6012,96,eamc
288,prefill,17,64,53,11,14560,4416,0,18976,96,eamc
288,prefill,18,64,53,11,12176,4405,0,16581,96,eamc
288,prefill,19,64,52,12,17029,4824,0,21853,96,eamc
288,prefill,20,64,45,19,19922,7572,0,27494,96,eamc
288,prefill,21,64,49,15,24584,5979,0,30563,96,eamc
288,prefill,22,64,58,6,3709,2386,0,6095,96,eamc
288,prefill,23,64,52,12,15899,4771,0,20670,96,eamc
288,prefill,24,64,48,16,18491,6428,0,24919,96,eamc
288,prefill,25,64,51,13,14207,5148,0,19355,96,eamc
288,prefill,26,64,54,10,2868,3918,0,6786,96,eamc
288,prefill,27,64,50,14,14482,5490,0,19972,96,eamc
288,prefill,28,64,56,8,10833,3607,0,14440,96,eamc
288,prefill,29,64,53,11,12037,5086,0,17123,96,eamc
288,prefill,30,64,55,9,16839,4089,0,20928,96,eamc
288,prefill,31,64,55,9,13411,4121,0,17532,96,eamc
288,prefill,32,64,60,4,6517,1824,0,8341,96,eamc
288,prefill,33,64,57,7,13069,3496,0,16565,96,eamc
288,prefill,34,64,57,7,12452,3208,0,15660,96,eamc
288,prefill,35,64,55,9,21093,4099,0,25192,96,eamc
288,prefill,36,64,56,8,10751,3546,0,14297,96,eamc
288,prefill,37,64,58,6,5141,2727,0,7868,96,eamc
288,prefill,38,64,57,7,14464,3218,0,17682,96,eamc
288,prefill,39,64,59,5,6205,2251,0,8456,96,eamc
296,prefill,0,64,32,32,36448,12648,0,49096,96,eamc
296,prefill,1,64,31,33,16336,12948,0,29284,96,eamc
296,prefill,2,64,28,36,15758,13767,0,29525,96,eamc
296,prefill,3,64,37,27,22615,10375,0,32990,96,eamc
296,prefill,4,64,35,29,29077,11492,0,40569,96,eamc
296,prefill,5,64,37,27,34555,10515,0,45070,96,eamc
296,prefill,6,64,38,26,23354,10204,0,33558,96,eamc
296,prefill,7,64,40,24,33973,9653,0,43626,96,eamc
296,prefill,8,64,40,24,19028,9224,0,28252,96,eamc
296,prefill,9,64,45,19,12233,7296,0,19529,96,eamc
296,prefill,10,64,44,20,16431,7728,0,24159,96,eamc
296,prefill,11,64,41,23,17879,9016,0,26895,96,eamc
296,prefill,12,64,43,21,18076,8051,0,26127,96,eamc
296,prefill,13,64,55,9,3909,3450,0,7359,96,eamc
296,prefill,14,64,49,15,12050,5766,0,17816,96,eamc
296,prefill,15,64,50,14,11738,5360,0,17098,96,eamc
296,prefill,16,64,47,17,16969,6616,0,23585,96,eamc
296,prefill,17,64,48,16,12785,6221,0,19006,96,eamc
296,prefill,18,64,47,17,20012,6559,0,26571,96,eamc
296,prefill,19,64,45,19,20446,7477,0,27923,96,eamc
296,prefill,20,64,48,16,11012,6253,0,17265,96,eamc
296,prefill,21,64,43,21,12433,8070,0,20503,96,eamc
296,prefill,22,64,37,27,33167,10579,0,43746,96,eamc
296,prefill,23,64,46,18,15389,7008,0,22397,96,eamc
296,prefill,24,64,39,25,24664,9731,0,34395,96,eamc
296,prefill,25,64,46,18,19179,6982,0,26161,96,eamc
296,prefill,26,64,43,21,19676,8081,0,27757,96,eamc
296,prefill,27,64,48,16,23522,6435,0,29957,96,eamc
296,prefill,28,64,51,13,15645,5774,0,21419,96,eamc
296,prefill,29,64,50,14,19967,6313,0,26280,96,eamc
296,prefill,30,64,42,22,33099,9936,0,43035,96,eamc
296,prefill,31,64,53,11,8552,4891,0,13443,96,eamc
296,prefill,32,64,44,20,21090,9013,0,30103,96,eamc
296,prefill,33,64,48,16,25926,7224,0,33150,96,eamc
296,prefill,34,64,41,23,33668,10598,0,44266,96,eamc
296,prefill,35,64,43,21,40711,9557,0,50268,96,eamc
296,prefill,36,64,51,13,21217,5883,0,27100,96,eamc
296,prefill,37,64,47,17,18731,7745,0,26476,96,eamc
296,prefill,38,64,57,7,10783,3241,0,14024,96,eamc
296,prefill,39,64,49,15,13689,6693,0,20382,96,eamc
304,prefill,0,64,43,21,12471,8254,0,20725,96,eamc
304,prefill,1,64,31,33,29580,12882,0,42462,96,eamc
304,prefill,2,64,30,34,11396,13060,0,24456,96,eamc
304,prefill,3,64,44,20,15165,7665,0,22830,96,eamc
304,prefill,4,64,41,23,11598,8863,0,20461,96,eamc
304,prefill,5,64,41,23,21971,8848,0,30819,96,eamc
304,prefill,6,64,45,19,20715,7403,0,28118,96,eamc
304,prefill,7,64,43,21,22293,8308,0,30601,96,eamc
304,prefill,8,64,43,21,31007,8255,0,39262,96,eamc
304,prefill,9,64,44,20,22109,7799,0,29908,96,eamc
304,prefill,10,64,48,16,17172,6276,0,23448,96,eamc
304,prefill,11,64,42,22,18557,8668,0,27225,96,eamc
304,prefill,12,64,45,19,14088,7390,0,21478,96,eamc
304,prefill,13,64,51,13,13580,5013,0,18593,96,eamc
304,prefill,14,64,48,16,23512,6342,0,29854,96,eamc
304,prefill,15,64,50,14,13606,5503,0,19109,96,eamc
304,prefill,16,64,53,11,11057,4286,0,15343,96,eamc
304,prefill,17,64,50,14,18274,5521,0,23795,96,eamc
304,prefill,18,64,56,8,9243,3147,0,12390,96,eamc
304,prefill,19,64,55,9,9258,3565,0,12823,96,eamc
304,prefill,20,64,51,13,9173,4977,0,14150,96,eamc
304,prefill,21,64,50,14,12474,5366,0,17840,96,eamc
304,prefill,22,64,49,15,15434,5833,0,21267,96,eamc
304,prefill,23,64,52,12,8592,4646,0,13238,96,eamc
304,prefill,24,64,47,17,8322,6532,0,14854,96,eamc
304,prefill,25,64,52,12,12325,4640,0,16965,96,eamc
304,prefill,26,64,52,12,14889,4699,0,19588,96,eamc
304,prefill,27,64,54,10,13722,3971,0,17693,96,eamc
304,prefill,28,64,57,7,8709,3046,0,11755,96,eamc
304,prefill,29,64,57,7,7217,3226,0,10443,96,eamc
304,prefill,30,64,56,8,8640,3627,0,12267,96,eamc
304,prefill,31,64,57,7,10343,3584,0,13927,96,eamc
304,prefill,32,64,59,5,5261,2280,0,7541,96,eamc
304,prefill,33,64,57,7,10937,3292,0,14229,96,eamc
304,prefill,34,64,54,10,11989,4467,0,16456,96,eamc
304,prefill,35,64,54,10,17387,4537,0,21924,96,eamc
304,prefill,36,64,59,5,9727,2274,0,12001,96,eamc
304,prefill,37,64,57,7,8938,3179,0,12117,96,eamc
304,prefill,38,64,62,2,4608,956,0,5564,96,eamc
304,prefill,39,64,59,5,8475,2396,0,10871,96,eamc
312,prefill,0,64,43,21,17031,8155,0,25186,96,eamc
312,prefill,1,64,41,23,19720,8894,0,28614,96,eamc
312,prefill,2,64,36,28,20485,10793,0,31278,96,eamc
312,prefill,3,64,39,25,16047,9658,0,25705,96,eamc
312,prefill,4,64,41,23,13587,8833,0,22420,96,eamc
312,prefill,5,64,47,17,8698,6505,0,15203,96,eamc
312,prefill,6,64,44,20,22752,7741,0,30493,96,eamc
312,prefill,7,64,48,16,26136,6280,0,32416,96,eamc
312,prefill,8,64,47,17,14157,6755,0,20912,96,eamc
312,prefill,9,64,53,11,15534,4310,0,19844,96,eamc
312,prefill,10,64,51,13,17080,5130,0,22210,96,eamc
312,prefill,11,64,48,16,17018,6297,0,23315,96,eamc
312,prefill,12,64,47,17,15250,6703,0,21953,96,eamc
312,prefill,13,64,56,8,3800,3126,0,6926,96,eamc
312,prefill,14,64,56,8,5697,3086,0,8783,96,eamc
312,prefill,15,64,51,13,12854,5042,0,17896,96,eamc
312,prefill,16,64,49,15,17523,6084,0,23607,96,eamc
312,prefill,17,64,52,12,17595,4769,0,22364,96,eamc
312,prefill,18,64,54,10,15285,3997,0,19282,96,eamc
312,prefill,19,64,51,13,10163,4986,0,15149,96,eamc
312,prefill,20,64,50,14,12980,5467,0,18447,96,eamc
312,prefill,21,64,51,13,16086,5137,0,21223,96,eamc
312,prefill,22,64,45,19,24516,7576,0,32092,96,eamc
312,prefill,23,64,49,15,15991,5886,0,21877,96,eamc
312,prefill,24,64,51,13,18365,5126,0,23491,96,eamc
312,prefill,25,64,52,12,8984,4733,0,13717,96,eamc
312,prefill,26,64,57,7,9724,2741,0,12465,96,eamc
312,prefill,27,64,54,10,16055,3950,0,20005,96,eamc
312,prefill,28,64,54,10,14886,4869,0,19755,96,eamc
312,prefill,29,64,55,9,7838,4090,0,11928,96,eamc
312,prefill,30,64,56,8,10990,3613,0,14603,96,eamc
312,prefill,31,64,58,6,9293,2768,0,12061,96,eamc
312,prefill,32,64,54,10,11520,4561,0,16081,96,eamc
312,prefill,33,64,55,9,16448,4034,0,20482,96,eamc
312,prefill,34,64,53,11,14663,4963,0,19626,96,eamc
312,prefill,35,64,45,19,30339,8667,0,39006,96,eamc
312,prefill,36,64,52,12,14843,5448,0,20291,96,eamc
312,prefill,37,64,54,10,18128,4518,0,22646,96,eamc
312,prefill,38,64,57,7,14037,3177,0,17214,96,eamc
312,prefill,39,64,59,5,9886,2271,0,12157,96,eamc
320,prefill,0,64,40,24,31569,9626,0,41195,96,eamc
320,prefill,1,64,38,26,15076,10112,0,25188,96,eamc
320,prefill,2,64,34,30,14129,11544,0,25673,96,eamc
320,prefill,3,64,42,22,21747,8510,0,30257,96,eamc
320,prefill,4,64,40,24,20957,9367,0,30324,96,eamc
320,prefill,5,64,52,12,8995,4668,0,13663,96,eamc
320,prefill,6,64,50,14,10464,5436,0,15900,96,eamc
320,prefill,7,64,54,10,10131,3851,0,13982,96,eamc
320,prefill,8,64,52,12,15063,4762,0,19825,96,eamc
320,prefill,9,64,52,12,14282,4729,0,19011,96,eamc
320,prefill,10,64,49,15,11687,5863,0,17550,96,eamc
320,prefill,11,64,44,20,22321,7805,0,30126,96,eamc
320,prefill,12,64,50,14,14440,5720,0,20160,96,eamc
320,prefill,13,64,54,10,15238,3961,0,19199,96,eamc
320,prefill,14,64,53,11,9419,4254,0,13673,96,eamc
320,prefill,15,64,55,9,4995,3454,0,8449,96,eamc
320,prefill,16,64,53,11,12041,4271,0,16312,96,eamc
320,prefill,17,64,55,9,9878,3488,0,13366,96,eamc
320,prefill,18,64,54,10,12113,3958,0,16071,96,eamc
320,prefill,19,64,53,11,9647,4303,0,13950,96,eamc
320,prefill,20,64,50,14,15497,5598,0,21095,96,eamc
320,prefill,21,64,52,12,18092,4736,0,22828,96,eamc
320,prefill,22,64,45,19,14679,7495,0,22174,96,eamc
320,prefill,23,64,46,18,16659,7040,0,23699,96,eamc
320,prefill,24,64,47,17,11019,6521,0,17540,96,eamc
320,prefill,25,64,49,15,21063,5867,0,26930,96,eamc
320,prefill,26,64,51,13,13407,5144,0,18551,96,eamc
320,prefill,27,64,52,12,13016,4742,0,17758,96,eamc
320,prefill,28,64,55,9,11417,3979,0,15396,96,eamc
320,prefill,29,64,55,9,9738,4027,0,13765,96,eamc
320,prefill,30,64,56,8,11009,3545,0,14554,96,eamc
320,prefill,31,64,56,8,11950,3584,0,15534,96,eamc
320,prefill,32,64,54,10,9240,4487,0,13727,96,eamc
320,prefill,33,64,53,11,17358,4935,0,22293,96,eamc
320,prefill,34,64,54,10,16203,4581,0,20784,96,eamc
320,prefill,35,64,56,8,17013,3695,0,20708,96,eamc
320,prefill,36,64,59,5,5943,2294,0,8237,96,eamc
320,prefill,37,64,57,7,7523,3400,0,10923,96,eamc
320,prefill,38,64,60,4,4841,1824,0,6665,96,eamc
320,prefill,39,64,57,7,6537,3128,0,9665,96,eamc
328,prefill,0,64,40,24,28423,9440,0,37863,96,eamc
328,prefill,1,64,44,20,12818,7812,0,20630,96,eamc
328,prefill,2,64,35,29,17842,11129,0,28971,96,eamc
328,prefill,3,64,41,23,21820,9052,0,30872,96,eamc
328,prefill,4,64,47,17,14462,6803,0,21265,96,eamc
328,prefill,5,64,53,11,8002,4248,0,12250,96,eamc
328,prefill,6,64,43,21,16119,8061,0,24180,96,eamc
328,prefill,7,64,52,12,8725,4617,0,13342,96,eamc
328,prefill,8,64,47,17,16903,6631,0,23534,96,eamc
328,prefill,9,64,53,11,15958,4328,0,20286,96,eamc
328,prefill,10,64,51,13,8808,5102,0,13910,96,eamc
328,prefill,11,64,51,13,9068,5120,0,14188,96,eamc
328,prefill,12,64,58,6,5073,2297,0,7370,96,eamc
328,prefill,13,64,51,13,15699,5160,0,20859,96,eamc
328,prefill,14,64,53,11,13383,4356,0,17739,96,eamc
328,prefill,15,64,50,14,12809,5439,0,18248,96,eamc
328,prefill,16,64,48,16,15399,6183,0,21582,96,eamc
328,prefill,17,64,52,12,11683,4670,0,16353,96,eamc
328,prefill,18,64,54,10,12109,3844,0,15953,96,eamc
328,prefill,19,64,54,10,9188,3922,0,13110,96,eamc
328,prefill,20,64,49,15,15867,5866,0,21733,96,eamc
328,prefill,21,64,46,18,8656,6884,0,15540,96,eamc
328,prefill,22,64,47,17,10841,6528,0,17369,96,eamc
328,prefill,23,64,44,20,25569,7755,0,33324,96,eamc
328,prefill,24,64,52,12,9345,4658,0,14003,96,eamc
328,prefill,25,64,52,12,16543,4810,0,21353,96,eamc
328,prefill,26,64,55,9,14954,3550,0,18504,96,eamc
328,prefill,27,64,49,15,12241,5953,0,18194,96,eamc
328,prefill,28,64,52,12,14656,5244,0,19900,96,eamc
328,prefill,29,64,50,14,16889,6271,0,23160,96,eamc
328,prefill,30,64,52,12,12398,5428,0,17826,96,eamc
328,prefill,31,64,59,5,4914,2206,0,7120,96,eamc
328,prefill,32,64,53,11,9727,5098,0,14825,96,eamc
328,prefill,33,64,49,15,19963,6861,0,26824,96,eamc
328,prefill,34,64,52,12,7800,5330,0,13130,96,eamc
328,prefill,35,64,50,14,10336,6295,0,16631,96,eamc
328,prefill,36,64,54,10,9365,4459,0,13824,96,eamc
328,prefill,37,64,59,5,1351,2215,0,3566,96,eamc
328,prefill,38,64,61,3,4850,1408,0,6258,96,eamc
328,prefill,39,64,50,14,8754,6293,0,15047,96,eamc
336,prefill,0,64,49,15,16544,6027,0,22571,96,eamc
336,prefill,1,64,49,15,17593,5903,0,23496,96,eamc
336,prefill,2,64,30,34,17671,13180,0,30851,96,eamc
336,prefill,3,64,42,22,18208,8516,0,26724,96,eamc
336,prefill,4,64,49,15,7834,5751,0,13585,96,eamc
336,prefill,5,64,53,11,8063,4211,0,12274,96,eamc
336,prefill,6,64,52,12,10631,4731,0,15362,96,eamc
336,prefill,7,64,49,15,17072,5903,0,22975,96,eamc
336,prefill,8,64,54,10,9504,4038,0,13542,96,eamc
336,prefill,9,64,55,9,8979,3522,0,12501,96,eamc
336,prefill,10,64,54,10,7383,3895,0,11278,96,eamc
336,prefill,11,64,50,14,15574,5550,0,21124,96,eamc
336,prefill,12,64,52,12,12031,4765,0,16796,96,eamc
336,prefill,13,64,56,8,7618,3206,0,10824,96,eamc
336,prefill,14,64,53,11,15505,4403,0,19908,96,eamc
336,prefill,15,64,48,16,20109,6347,0,26456,96,eamc
336,prefill,16,64,51,13,6929,5249,0,12178,96,eamc
336,prefill,17,64,56,8,7571,3068,0,10639,96,eamc
336,prefill,18,64,54,10,11409,3879,0,15288,96,eamc
336,prefill,19,64,54,10,11763,3913,0,15676,96,eamc
336,prefill,20,64,51,13,10632,5128,0,15760,96,eamc
336,prefill,21,64,54,10,7325,3870,0,11195,96,eamc
336,prefill,22,64,51,13,3464,4962,0,8426,96,eamc
336,prefill,23,64,53,11,10232,4240,0,14472,96,eamc
336,prefill,24,64,52,12,10641,4632,0,15273,96,eamc
336,prefill,25,64,54,10,10482,3847,0,14329,96,eamc
336,prefill,26,64,54,10,13637,3895,0,17532,96,eamc
336,prefill,27,64,51,13,15447,5180,0,20627,96,eamc
336,prefill,28,64,54,10,2607,4401,0,7008,96,eamc
336,prefill,29,64,57,7,6488,3151,0,9639,96,eamc
336,prefill,30,64,55,9,8979,4148,0,13127,96,eamc
336,prefill,31,64,58,6,8465,2710,0,11175,96,eamc
336,prefill,32,64,54,10,9708,4544,0,14252,96,eamc
336,prefill,33,64,58,6,4091,2702,0,6793,96,eamc
336,prefill,34,64,54,10,13973,4553,0,18526,96,eamc
336,prefill,35,64,53,11,7516,4932,0,12448,96,eamc
336,prefill,36,64,59,5,5833,2215,0,8048,96,eamc
336,prefill,37,64,58,6,9231,2693,0,11924,96,eamc
336,prefill,38,64,63,1,2792,487,0,3279,96,eamc
336,prefill,39,64,59,5,5029,2453,0,7482,96,eamc
344,prefill,0,64,50,14,10807,5567,0,16374,96,eamc
344,prefill,1,64,48,16,11512,6256,0,17768,96,eamc
344,prefill,2,64,32,32,20359,12656,0,33015,96,eamc
344,prefill,3,64,39,25,17507,9858,0,27365,96,eamc
344,prefill,4,64,48,16,16932,6181,0,23113,96,eamc
344,prefill,5,64,48,16,15884,6288,0,22172,96,eamc
344,prefill,6,64,44,20,14558,7775,0,22333,96,eamc
344,prefill,7,64,47,17,10796,6555,0,17351,96,eamc
344,prefill,8,64,47,17,14889,6532,0,21421,96,eamc
344,prefill,9,64,51,13,17327,5132,0,22459,96,eamc
344,prefill,10,64,50,14,18458,5540,0,23998,96,eamc
344,prefill,11,64,46,18,6840,7042,0,13882,96,eamc
344,prefill,12,64,55,9,5788,3461,0,9249,96,eamc
344,prefill,13,64,52,12,14783,4672,0,19455,96,eamc
344,prefill,14,64,52,12,4917,4696,0,9613,96,eamc
344,prefill,15,64,43,21,12450,8092,0,20542,96,eamc
344,prefill,16,64,47,17,9725,6504,0,16229,96,eamc
344,prefill,17,64,55,9,2242,3435,0,5677,96,eamc
344,prefill,18,64,55,9,7835,3475,0,11310,96,eamc
344,prefill,19,64,56,8,9392,3149,0,12541,96,eamc
344,prefill,20,64,56,8,4144,3071,0,7215,96,eamc
344,prefill,21,64,55,9,6391,3459,0,9850,96,eamc
344,prefill,22,64,49,15,12191,5757,0,17948,96,eamc
344,prefill,23,64,51,13,9073,4997,0,14070,96,eamc
344,prefill,24,64,52,12,12107,4700,0,16807,96,eamc
344,prefill,25,64,49,15,16634,5837,0,22471,96,eamc
344,prefill,26,64,56,8,4719,3088,0,7807,96,eamc
344,prefill,27,64,54,10,7361,3833,0,11194,96,eamc
344,prefill,28,64,59,5,1235,2129,0,3364,96,eamc
344,prefill,29,64,58,6,4903,2690,0,7593,96,eamc
344,prefill,30,64,59,5,1423,2226,0,3649,96,eamc
344,prefill,31,64,57,7,7506,3098,0,10604,96,eamc
344,prefill,32,64,56,8,10659,3582,0,14241,96,eamc
344,prefill,33,64,57,7,5819,3131,0,8950,96,eamc
344,prefill,34,64,59,5,1419,2259,0,3678,96,eamc
344,prefill,35,64,57,7,2072,3093,0,5165,96,eamc
344,prefill,36,64,62,2,609,873,0,1482,96,eamc
344,prefill,37,64,59,5,1396,2267,0,3663,96,eamc
344,prefill,38,64,63,1,238,440,0,678,96,eamc
344,prefill,39,64,59,5,6010,2288,0,8298,96,eamc
352,prefill,0,64,51,13,5932,5193,0,11125,96,eamc
352,prefill,1,64,51,13,8020,5082,0,13102,96,eamc
352,prefill,2,64,40,24,11661,9218,0,20879,96,eamc
352,prefill,3,64,49,15,10853,5763,0,16616,96,eamc
352,prefill,4,64,49,15,12494,5787,0,18281,96,eamc
352,prefill,5,64,49,15,8956,5800,0,14756,96,eamc
352,prefill,6,64,53,11,11327,4209,0,15536,96,eamc
352,prefill,7,64,51,13,16599,5531,0,22130,96,eamc
352,prefill,8,64,51,13,8753,5113,0,13866,96,eamc
352,prefill,9,64,48,16,17195,6188,0,23383,96,eamc
352,prefill,10,64,54,10,9308,3869,0,13177,96,eamc
352,prefill,11,64,54,10,8332,3871,0,12203,96,eamc
352,prefill,12,64,57,7,5574,2683,0,8257,96,eamc
352,prefill,13,64,58,6,6787,2304,0,9091,96,eamc
352,prefill,14,64,57,7,9500,2706,0,12206,96,eamc
352,prefill,15,64,53,11,9966,4318,0,14284,96,eamc
352,prefill,16,64,51,13,17408,5034,0,22442,96,eamc
352,prefill,17,64,60,4,2913,1560,0,4473,96,eamc
352,prefill,18,64,60,4,4813,1594,0,6407,96,eamc
352,prefill,19,64,59,5,1286,1929,0,3215,96,eamc
352,prefill,20,64,51,13,14543,5041,0,19584,96,eamc
352,prefill,21,64,58,6,7838,2331,0,10169,96,eamc
352,prefill,22,64,51,13,11294,5152,0,16446,96,eamc
352,prefill,23,64,50,14,10326,5498,0,15824,96,eamc
352,prefill,24,64,48,16,15979,6183,0,22162,96,eamc
352,prefill,25,64,54,10,6298,4221,0,10519,96,eamc
352,prefill,26,64,52,12,7707,4647,0,12354,96,eamc
352,prefill,27,64,51,13,8898,4976,0,13874,96,eamc
352,prefill,28,64,60,4,6300,1709,0,8009,96,eamc
352,prefill,29,64,59,5,5502,2250,0,7752,96,eamc
352,prefill,30,64,57,7,12983,3161,0,16144,96,eamc
352,prefill,31,64,57,7,5941,3162,0,9103,96,eamc
352,prefill,32,64,60,4,1022,1745,0,2767,96,eamc
352,prefill,33,64,57,7,1981,3123,0,5104,96,eamc
352,prefill,34,64,55,9,9074,4067,0,13141,96,eamc
352,prefill,35,64,59,5,19960,2479,0,22439,96,eamc
352,prefill,36,64,60,4,1085,1776,0,2861,96,eamc
352,prefill,37,64,61,3,3039,1552,0,4591,96,eamc
352,prefill,38,64,62,2,2378,884,0,3262,96,eamc
352,prefill,39,64,59,5,8320,2232,0,10552,96,eamc
360,prefill,0,64,39,25,14856,9902,0,24758,96,eamc
360,prefill,1,64,49,15,10906,5862,0,16768,96,eamc
360,prefill,2,64,44,20,7373,7745,0,15118,96,eamc
360,prefill,3,64,46,18,18949,6968,0,25917,96,eamc
360,prefill,4,64,51,13,7954,5014,0,12968,96,eamc
360,prefill,5,64,51,13,15467,5099,0,20566,96,eamc
360,prefill,6,64,52,12,8509,4700,0,13209,96,eamc
360,prefill,7,64,49,15,7998,5783,0,13781,96,eamc
360,prefill,8,64,48,16,19304,6187,0,25491,96,eamc
360,prefill,9,64,47,17,14192,6955,0,21147,96,eamc
360,prefill,10,64,54,10,9290,3926,0,13216,96,eamc
360,prefill,11,64,49,15,16912,5882,0,22794,96,eamc
360,prefill,12,64,57,7,6658,2745,0,9403,96,eamc
360,prefill,13,64,54,10,9373,3917,0,13290,96,eamc
360,prefill,14,64,54,10,11013,3992,0,15005,96,eamc
360,prefill,15,64,54,10,9303,3966,0,13269,96,eamc
360,prefill,16,64,57,7,9234,2779,0,12013,96,eamc
360,prefill,17,64,53,11,10466,4327,0,14793,96,eamc
360,prefill,18,64,57,7,6156,2703,0,8859,96,eamc
360,prefill,19,64,54,10,7256,4020,0,11276,96,eamc
360,prefill,20,64,59,5,2216,1943,0,4159,96,eamc
360,prefill,21,64,50,14,6055,5380,0,11435,96,eamc
360,prefill,22,64,53,11,5176,4307,0,9483,96,eamc
360,prefill,23,64,50,14,7843,5404,0,13247,96,eamc
360,prefill,24,64,49,15,9082,5876,0,14958,96,eamc
360,prefill,25,64,52,12,5831,4614,0,10445,96,eamc
360,prefill,26,64,58,6,5512,2400,0,7912,96,eamc
360,prefill,27,64,53,11,4548,4232,0,8780,96,eamc
360,prefill,28,64,56,8,7033,3423,0,10456,96,eamc
360,prefill,29,64,56,8,6184,3598,0,9782,96,eamc
360,prefill,30,64,56,8,6478,3599,0,10077,96,eamc
360,prefill,31,64,62,2,4199,930,0,5129,96,eamc
360,prefill,32,64,55,9,2731,4071,0,6802,96,eamc
360,prefill,33,64,56,8,4269,3556,0,7825,96,eamc
360,prefill,34,64,56,8,5298,3531,0,8829,96,eamc
360,prefill,35,64,54,10,10822,4487,0,15309,96,eamc
360,prefill,36,64,55,9,6397,4011,0,10408,96,eamc
360,prefill,37,64,55,9,11154,4029,0,15183,96,eamc
360,prefill,38,64,59,5,4721,2295,0,7016,96,eamc
360,prefill,39,64,57,7,4941,3208,0,8149,96,eamc
368,prefill,0,64,46,18,9903,7099,0,17002,96,eamc
368,prefill,1,64,44,20,12325,7804,0,20129,96,eamc
368,prefill,2,64,30,34,15698,13148,0,28846,96,eamc
368,prefill,3,64,46,18,11516,7020,0,18536,96,eamc
368,prefill,4,64,44,20,16055,7814,0,23869,96,eamc
368,prefill,5,64,43,21,14680,8035,0,22715,96,eamc
368,prefill,6,64,44,20,10218,7653,0,17871,96,eamc
368,prefill,7,64,46,18,15587,6922,0,22509,96,eamc
368,prefill,8,64,47,17,7837,6518,0,14355,96,eamc
368,prefill,9,64,52,12,10516,4614,0,15130,96,eamc
368,prefill,10,64,49,15,8452,5717,0,14169,96,eamc
368,prefill,11,64,46,18,6646,6870,0,13516,96,eamc
368,prefill,12,64,49,15,13579,5803,0,19382,96,eamc
368,prefill,13,64,53,11,10385,4232,0,14617,96,eamc
368,prefill,14,64,53,11,5571,4217,0,9788,96,eamc
368,prefill,15,64,55,9,5265,3434,0,8699,96,eamc
368,prefill,16,64,52,12,6971,4590,0,11561,96,eamc
368,prefill,17,64,53,11,11425,4231,0,15656,96,eamc
368,prefill,18,64,55,9,8245,3463,0,11708,96,eamc
368,prefill,19,64,54,10,6003,3936,0,9939,96,eamc
368,prefill,20,64,54,10,6688,3885,0,10573,96,eamc
368,prefill,21,64,51,13,9651,5089,0,14740,96,eamc
368,prefill,22,64,50,14,7399,5390,0,12789,96,eamc
